Index,uv,dv,ubar,dbar
646,0.3788971804196486,0.37889398160478305,0.3788971804196486,0.37889398160478305
647,0.37858952464011336,0.3782843823202007,0.37858952464011336,0.3782843823202007
648,0.3769340967465501,0.37500134114743455,0.3769340967465501,0.37500134114743455
649,0.3769250297825139,0.374983346030612,0.3769250297825139,0.374983346030612
650,0.3768189723691535,0.3747728439754371,0.3768189723691535,0.3747728439754371
651,0.37641089879155126,0.37396271470994114,0.37641089879155126,0.37396271470994114
652,0.3731986720148843,0.36757529526944654,0.3731986720148843,0.36757529526944654
653,0.372167070436065,0.3655201220466675,0.372167070436065,0.3655201220466675
654,0.3720573801451422,0.36530148558486,0.3720573801451422,0.36530148558486
655,0.3690873551869945,0.3593736249395006,0.3690873551869945,0.3593736249395006
656,0.3681926397112859,0.35758487871380273,0.3681926397112859,0.35758487871380273
657,0.3657828263242979,0.3527602984921252,0.3657828263242979,0.3527602984921252
658,0.36473673431475695,0.3506629053855318,0.36473673431475695,0.3506629053855318
659,0.36327492640666553,0.3477289410774596,0.36327492640666553,0.3477289410774596
660,0.3593296793083949,0.3397929224672177,0.3593296793083949,0.3397929224672177
661,0.35886304383183054,0.33885259332145384,0.35886304383183054,0.33885259332145384
662,0.35126371861418043,0.32349079931218827,0.35126371861418043,0.32349079931218827
663,0.3509871668869122,0.3229300898701566,0.3509871668869122,0.3229300898701566
664,0.3507480729886149,0.32244523436829176,0.3507480729886149,0.32244523436829176
665,0.34799392733618273,0.31685406453349607,0.34799392733618273,0.31685406453349607
666,0.3478936560470385,0.3166502962028189,0.3478936560470385,0.3166502962028189
667,0.3476092545283399,0.31607226523526033,0.3476092545283399,0.31607226523526033
668,0.3469427766753184,0.31471723070329927,0.3469427766753184,0.31471723070329927
669,0.34683346165946555,0.31449491887320546,0.34683346165946555,0.31449491887320546
670,0.34621838869546273,0.3132437411448433,0.34621838869546273,0.3132437411448433
671,0.3449605235431669,0.3106833439468745,0.3449605235431669,0.3106833439468745
672,0.3449587975765468,0.3106798292092633,0.3449587975765468,0.3106798292092633
673,0.34394705845708806,0.30861882852017514,0.34394705845708806,0.30861882852017514
674,0.3382829345889521,0.29705525795991844,0.3382829345889521,0.29705525795991844
675,0.33366403676846107,0.2875957270089085,0.33366403676846107,0.2875957270089085
676,0.3328231301778235,0.285870854282228,0.3328231301778235,0.285870854282228
677,0.33270543248819195,0.28562936848220677,0.33270543248819195,0.28562936848220677
678,0.3305938289742681,0.2812943021440967,0.3305938289742681,0.2812943021440967
679,0.32925363374821387,0.2785404415367377,0.32925363374821387,0.2785404415367377
680,0.32622845680223495,0.27231756625491177,0.32622845680223495,0.27231756625491177
681,0.32460525492717424,0.2689749909236334,0.32460525492717424,0.2689749909236334
682,0.32443136746272316,0.2686167716684864,0.32443136746272316,0.2686167716684864
683,0.32349592237553804,0.266689238555771,0.32349592237553804,0.266689238555771
684,0.32114751212124415,0.2618469628220872,0.32114751212124415,0.2618469628220872
685,0.32022990094147996,0.25995370811939417,0.32022990094147996,0.25995370811939417
686,0.31765798528276623,0.2546439256919934,0.31765798528276623,0.2546439256919934
687,0.31574178947828246,0.2506850036707837,0.31574178947828246,0.2506850036707837
688,0.31540456722012433,0.24998805828002704,0.31540456722012433,0.24998805828002704
689,0.31368315591876184,0.2464293747696847,0.31368315591876184,0.2464293747696847
690,0.31230734979942676,0.24358405226126678,0.31230734979942676,0.24358405226126678
691,0.3119355328294296,0.24281493806467608,0.3119355328294296,0.24281493806467608
692,0.30557801486188874,0.22965642164289962,0.30557801486188874,0.22965642164289962
693,0.3013111939771718,0.2208205215092592,0.3013111939771718,0.2208205215092592
694,0.30109078552134627,0.22036407361749044,0.30109078552134627,0.22036407361749044
695,0.29803933675049166,0.21404522506303542,0.29803933675049166,0.21404522506303542
696,0.2973884431244227,0.21269756550859376,0.2973884431244227,0.21269756550859376
697,0.2970343367196257,0.21196443784339333,0.2970343367196257,0.21196443784339333
698,0.2969390748258217,0.21176721682012614,0.2969390748258217,0.21176721682012614
699,0.29583729129463265,0.20948637491210237,0.29583729129463265,0.20948637491210237
700,0.2938609957386007,0.20539620442868142,0.2938609957386007,0.20539620442868142
701,0.2908869103797811,0.19924434565092006,0.2908869103797811,0.19924434565092006
702,0.28978988715253023,0.19697645310596248,0.28978988715253023,0.19697645310596248
703,0.2886350249893734,0.19458987884834722,0.2886350249893734,0.19458987884834722
704,0.2872469024432285,0.1917226062238432,0.2872469024432285,0.1917226062238432
705,0.28675223512537107,0.19070121885630267,0.28675223512537107,0.19070121885630267
706,0.2789748769738977,0.1746763175202357,0.2789748769738977,0.1746763175202357
707,0.2779608510157497,0.172592638330792,0.2779608510157497,0.172592638330792
708,0.27763453192910714,0.1719224277536699,0.27763453192910714,0.1719224277536699
709,0.27699100330666293,0.17060120168550003,0.27699100330666293,0.17060120168550003
710,0.2741734971279658,0.16482467250974853,0.2741734971279658,0.16482467250974853
711,0.27131836640362506,0.15898584541978553,0.27131836640362506,0.15898584541978553
712,0.2700824659284226,0.1564635259674836,0.2700824659284226,0.1564635259674836
713,0.2700601152789013,0.15641794132913545,0.2700601152789013,0.15641794132913545
714,0.269253749545333,0.15477408069781218,0.269253749545333,0.15477408069781218
715,0.26817500763483554,0.15257726374513902,0.26817500763483554,0.15257726374513902
716,0.26642814402939646,0.14902572983471937,0.26642814402939646,0.14902572983471937
717,0.2659348024166555,0.1480240972768382,0.2659348024166555,0.1480240972768382
718,0.2604956849854061,0.1370252829858867,0.2604956849854061,0.1370252829858867
719,0.26007422694003646,0.13617667552030766,0.26007422694003646,0.13617667552030766
720,0.25869450504060937,0.13340258823508108,0.25869450504060937,0.13340258823508108
721,0.25722443467815403,0.1304538159345893,0.25722443467815403,0.1304538159345893
722,0.25235519015237184,0.12074253467901294,0.25235519015237184,0.12074253467901294
723,0.2520026768069506,0.12004304144402894,0.2520026768069506,0.12004304144402894
724,0.24565768903936425,0.10754481805647204,0.24565768903936425,0.10754481805647204
725,0.24478044838895036,0.10583159381777935,0.24478044838895036,0.10583159381777935
726,0.24366769869687763,0.10366397985661738,0.24366769869687763,0.10366397985661738
727,0.24069588564720978,0.09790673132295671,0.24069588564720978,0.09790673132295671
728,0.23884044257654474,0.09433687640865226,0.23884044257654474,0.09433687640865226
729,0.23830934779016777,0.09331870376468662,0.23830934779016777,0.09331870376468662
730,0.23742818705860513,0.09163309120331956,0.23742818705860513,0.09163309120331956
731,0.23553116689783984,0.08802019315565268,0.23553116689783984,0.08802019315565268
